x,y,month,year
-115.74421347622925,33.93234186375331,10,1999
-118.8770519217752,36.51659743986461,10,1999
-118.07300153961363,35.44363388641153,10,1999
-114.7841934547186,33.120224086452986,10,1999
-120.33456131017512,37.27493258290663,11,1999
-115.75765913479383,34.15822892763817,11,1999
-116.43263119473548,35.68834487228679,11,1999
-116.20943326256354,34.11789195194444,11,1999
-117.95467974424537,33.98343536629869,12,1999
-117.41416426994945,33.74679177556218,12,1999
-118.49250608682836,34.72832485077615,12,1999
-119.07335853681799,34.80362053873777,12,1999
-116.65313999519451,36.24768426857311,1,2000
-116.15833976001815,34.72832485077615,1,2000
-117.43029906022694,35.943812385013715,1,2000
-115.24672410933998,35.397918647291974,1,2000
-119.45790437176484,36.677945342639504,2,2000
-120.44750484211755,37.02484333360554,2,2000
-120.23775256851017,37.33140434887785,2,2000
-115.35160024614366,34.55353128943667,2,2000
-114.89444785494811,34.99992715378056,3,2000
-119.54933485000394,37.28031084633246,3,2000
-115.85177874474584,32.92660660312311,3,2000
-119.86127412870208,35.91423193617165,3,2000
-118.01115151021658,37.50888704193024,4,2000
-117.06188801555759,33.22778935496959,4,2000
-119.14327596135378,34.71487919221157,4,2000
-116.81986616139524,36.51659743986461,4,2000
-118.37956255488594,36.09709289264987,5,2000
-115.25479150447872,33.031482739926794,5,2000
-116.9731466690314,34.701433533647,5,2000
-117.5674447775856,35.56733394520562,5,2000
-115.99161359381743,33.97805710287287,6,2000
-116.69078783917533,33.929652732040395,6,2000
-117.31197726485868,36.36331693222846,6,2000
-116.08035494034363,35.59691439404769,6,2000
-119.85051760185043,37.506197910217324,7,2000
-120.01724376805116,35.77170795538716,7,2000
-120.28884607105556,36.19390163431481,7,2000
-118.99806284885638,35.82280145793254,7,2000
-115.47530030493775,33.52090471167732,8,2000
-117.52172953846605,35.93305585816206,8,2000
-120.0091763729124,36.86618456254355,8,2000
-117.30659900143286,34.916564070680195,8,2000
-117.63467307040848,34.5400856308721,9,2000
-117.18020981092585,33.254680672098736,9,2000
-116.80910963454359,34.1098245568057,9,2000
-117.08609020097383,36.00028415098493,9,2000
-118.37149515974718,36.36600606394137,10,2000
-116.54557472667791,36.05406678524323,10,2000
-115.4107611438278,33.87855922949501,11,2000
-118.01384064192949,33.93234186375331,11,2000
-115.25479150447872,32.74105651493198,12,2000
-120.41792439327548,36.50046264958712,12,2000
-116.21481152598938,33.383758994318654,1,2001
-117.57013390929852,33.590822136213106,1,2001
-118.84209320950731,34.98648149521598,2,2001
-117.11029238639006,35.12362721257465,2,2001
-114.75730213758945,32.89702615428104,3,2001
-116.24170284311852,33.63922650704558,3,2001
-117.57551217272434,34.30613117184849,4,2001
-116.9381879567635,34.14747240078651,4,2001
-118.57318003821581,34.064109317686146,5,2001
-115.68774171025804,35.47052520354068,5,2001
-117.6373622021214,34.798242275311935,6,2001
-118.88511931691394,37.47123919794942,6,2001
-119.38260868380321,35.95456891186538,7,2001
-114.75192387416362,33.652672165610156,7,2001
-119.199747727325,35.295731642201204,8,2001
-117.46256864078192,33.54779602880647,8,2001
-117.38189468939447,34.2173898253223,9,2001
-119.18899120047334,34.57235521142708,9,2001
-117.68307744124095,35.24463813965582,10,2001
-117.91703190026455,36.83122585027566,10,2001
-116.1099353891857,34.00763755171493,10,2001
-116.69885523431407,35.58346873548311,10,2001
-119.88009805069248,36.271886453989346,11,2001
-117.73954920721216,34.17974198134149,11,2001
-119.20781512246374,34.46747907462339,11,2001
-117.7099687583701,36.22079295144396,11,2001
-118.08913632989112,37.40670003683947,12,2001
-117.54055346045645,36.80971279657234,12,2001
-115.90556137900415,33.676874351026385,12,2001
-117.29315334286828,36.52735396671627,12,2001
-117.51366214332731,35.943812385013715,1,2002
-116.95970101046682,33.39451552117032,1,2002
-115.89480485215249,35.9411232533008,1,2002
-115.60437862715767,33.59888953135185,1,2002
-118.69419096529698,36.9092106699502,2,2002
-119.70530448935301,35.75019490168384,2,2002
-114.87024566953188,34.76059443133113,2,2002
-114.65780426421159,33.929652732040395,2,2002
-114.78957171814443,34.43789862578133,3,2002
-120.09522858772569,37.022154201892626,3,2002
-114.88638045980937,33.19283064270169,3,2002
-116.07766580863071,34.28192898643226,3,2002
-117.57820130443727,33.94040925889206,4,2002
-118.64578659446451,35.62649484288975,4,2002
-118.01921890535532,36.28802124426684,4,2002
-118.36611689632136,35.73674924311926,4,2002
-115.48067856836359,34.416385572078006,5,2002
-118.2128363886852,36.9818172261989,5,2002
-115.90556137900415,35.46514694011485,5,2002
-119.18630206876043,35.298420773914124,5,2002
-118.14560809586233,34.22276808874813,6,2002
-117.99501671993909,35.271529456784975,6,2002
-118.38762995002467,35.12362721257465,6,2002
-119.2723542835737,35.38178385701448,6,2002
-116.07766580863071,34.289996381571,7,2002
-119.15403248820544,36.51390830815169,7,2002
-115.85715700817168,33.679563482739304,7,2002
-119.00075198056929,37.874608954886675,7,2002
-115.93514182784621,35.14245113456505,8,2002
-120.33725044188803,37.15929991925129,8,2002
-119.63538706481722,36.82315845513691,8,2002
-116.62355954635245,35.87389496047793,8,2002
-120.12749816828067,36.97643896277307,9,2002
-118.27468641808224,37.269554319480804,9,2002
-117.63467307040848,35.65607529173182,9,2002
-117.6561861241118,34.96496844151267,9,2002
-114.30821714153265,33.93503099546623,10,2002
-116.4514551167259,34.701433533647,10,2002
-116.77146179056277,36.39827564449635,10,2002
-115.67429605169346,33.81939833181088,10,2002
-118.65385398960326,36.14280813176943,10,2002
-115.06655228457467,34.252348537590194,10,2002
-117.45450124564317,33.68225261445222,10,2002
-119.58698269398475,36.669877947500765,10,2002
-117.00810538129929,35.18547724197169,10,2002
-118.54897785279957,34.99723802206764,10,2002
-115.90556137900415,32.66844995868327,11,2002
-116.53481819982625,36.45474741046756,11,2002
-117.13987283523213,34.99454889035473,11,2002
-118.15098635928815,34.0022592882891,11,2002
-118.3015777352114,35.02950760262262,11,2002
-119.0034411122822,37.89612200858999,11,2002
-120.3318721784622,36.52197570329044,11,2002
-119.22126078102832,35.83086885307129,11,2002
-120.3130482564718,36.75861929402696,11,2002
-117.44374471879152,34.31419856698724,11,2002
-120.42599178841422,36.55962354727125,12,2002
-119.50361961088439,34.92463146581894,12,2002
-117.3523142405524,35.06446631489052,12,2002
-116.24170284311852,34.20394416675772,12,2002
-117.21247939148083,34.50781605031712,12,2002
-117.68038830952804,34.08293323967655,12,2002
-118.8931867120527,37.58687186160477,12,2002
-118.02190803706824,35.05370978803886,12,2002
-119.3449608398224,36.535421361855015,12,2002
-118.8582279997848,36.90114327481145,12,2002
-116.14489410145359,35.4382556229857,1,2003
-117.95199061253246,35.5458208915023,1,2003
-118.27468641808224,37.10551728499299,1,2003
-119.9527046069412,35.86582756533918,1,2003
-120.7083506182703,36.91727806508894,1,2003
-120.45557223725629,36.48701699102254,1,2003
-119.14865422477962,35.39254038386615,1,2003
-117.39802947967196,33.46981120913193,1,2003
-116.92205316648601,33.120224086452986,1,2003
-119.5224435328748,34.98648149521598,1,2003
-118.72914967756488,37.37174132457157,2,2003
-120.15976774883565,36.55424528384542,2,2003
-118.73183880927779,36.755930162314044,2,2003
-116.51599427783584,35.33606861789493,2,2003
-115.63395907599974,35.42480996442113,2,2003
-116.89247271764394,33.76561569755258,2,2003
-118.53822132594792,34.24965940587728,2,2003
-118.06493414447488,37.53040009563355,2,2003
-116.91398577134727,35.077911973455095,2,2003
-115.0692414162876,34.343779015829305,2,2003
-115.86791353502333,34.96765757322558,3,2003
-119.78060017731464,35.137072871139225,3,2003
-116.85213574195022,33.499391657974,3,2003
-118.74528446784237,36.33373648338639,3,2003
-115.82757655932961,34.73101398248906,3,2003
-119.78866757245338,37.21846081693542,3,2003
-117.41147513823654,36.80702366485943,3,2003
-117.93585582225496,35.67489921372222,3,2003
-117.06188801555759,34.300752908422666,3,2003
-118.20745812525936,35.17472071512003,3,2003
-119.98766331920909,35.639940501454326,4,2003
-118.52746479909625,36.12936247320485,4,2003
-115.92976356442038,34.68260961165659,4,2003
-117.91165363683872,36.82584758684983,4,2003
-118.39031908173759,37.64065449586307,4,2003
-117.05382062041885,36.50046264958712,4,2003
-117.64274046554722,36.51390830815169,4,2003
-118.3930082134505,36.19390163431481,4,2003
-119.61387401111391,36.90652153823728,4,2003
-116.19867673571189,36.07557983894655,4,2003
-117.18020981092585,34.521261708881696,5,2003
-116.53212906811333,34.75790529961821,5,2003
-117.41416426994945,35.25001640308165,5,2003
-115.51025901720564,33.945787522317886,5,2003
-117.94930148081953,36.80702366485943,5,2003
-120.35607436387843,37.28031084633246,5,2003
-118.73990620441654,37.56535880790145,5,2003
-119.80480236273087,36.22886034658271,5,2003
-116.17178541858273,35.60498178918643,5,2003
-117.20172286462918,35.55388828664105,5,2003
-119.32882604954492,35.80397753594214,6,2003
-119.63269793310431,36.624162708381206,6,2003
-119.16747814677002,35.44901214983736,6,2003
-116.19060934057313,33.95385491745663,6,2003
-119.71337188449176,36.46550393731923,6,2003
-120.00110897777367,36.89845414309853,6,2003
-114.90251525008686,33.09333276932384,6,2003
-118.34460384261803,33.9484766540308,6,2003
-115.13378057739754,34.05335279083449,6,2003
-115.2521023727658,35.239259876229994,6,2003
-118.42258866229257,35.43287735955987,7,2003
-115.57210904660269,35.41136430585655,7,2003
-114.93478483064185,34.12058108365736,7,2003
