x,y,month,year
-115.13378048839061,35.43825543844798,10,1999
-116.424563708688,36.11322749739516,10,1999
-121.3214725506912,39.95330757777989,10,1999
-123.45395399589084,39.6386791678324,10,1999
-116.61011379660575,36.48432767323066,10,1999
-115.33546536656208,33.717211144718135,10,1999
-121.8243401802654,40.96173196863722,10,1999
-118.62965171002936,36.322979770693486,11,1999
-117.76912956316444,35.97608178023856,11,1999
-122.3487208635112,38.28066765481119,11,1999
-117.8793839632315,33.66880677395699,11,1999
-123.09898861030906,40.53416002691371,11,1999
-123.30605175189844,39.722042250809935,11,1999
-120.04144585722963,37.69443694225946,11,1999
-118.41721030502208,36.28264279505919,12,1999
-117.92778833399267,34.639583320888974,12,1999
-121.34029647265388,36.15894273644736,12,1999
-116.78490735768769,36.36600587803673,12,1999
-121.0875180920123,39.832296650877005,12,1999
-117.69921213873167,35.89002956555207,12,1999
-120.16783504755041,36.63491904893202,12,1999
-116.78221822597872,33.195519593181274,1,2000
-115.88135910347951,33.122913037039545,1,2000
-114.25174528785406,34.416385389045885,1,2000
-119.23739547625271,38.009065352206946,1,2000
-123.10436687372697,40.838031910025386,1,2000
-119.71337178873738,35.9626361216938,1,2000
-116.88709436262789,34.467478891515995,1,2000
-118.30426677324607,33.722589408136045,2,2000
-116.32237670374778,36.25575147796966,2,2000
-121.27844644334796,40.37550125608549,2,2000
-123.44588660076398,39.48808779213103,2,2000
-119.80749139855072,36.610716863551445,2,2000
-116.68540948445643,36.55155596595448,2,2000
-121.55273787766116,41.714688847144025,2,2000
-121.52584656057162,36.368695009745686,3,2000
-120.39372211110246,36.683323419693174,3,2000
-118.07031231456716,36.41172111708893,3,2000
-120.84549623820655,36.820469136849766,3,2000
-114.65780417590595,34.265794013344525,3,2000
-116.68540948445643,34.03990694979248,3,2000
-117.21247929941119,36.06482312663401,3,2000
-120.44212648186361,40.819207988062715,4,2000
-120.94230497972885,36.683323419693174,4,2000
-115.2090761762413,32.87820205152484,4,2000
-122.52889268801106,38.13545454252773,4,2000
-119.79942400342387,38.91530273812407,4,2000
-123.7013541131145,40.6202122416002,4,2000
-119.69185873506575,36.38214066829045,4,2000
-122.18737296097403,40.3405425438691,5,2000
-117.82022306563454,34.38411580853845,5,2000
-117.42760983612742,37.04635620040181,5,2000
-123.42975181051027,39.61985524586973,5,2000
-117.77450782658235,36.04599920467134,5,2000
-116.66658556249375,36.07289052176087,5,2000
-115.95934392303914,34.75521598437395,5,2000
-116.12069182557632,32.87820205152484,6,2000
-122.87041241504807,38.525378640325904,6,2000
-118.31502330008188,34.71756814044861,6,2000
-119.91236753519989,40.16037071936926,6,2000
-117.82829046076141,38.24301981088585,6,2000
-118.27199719273862,35.029507418687146,6,2000
-121.94804023887723,40.5287817634958,6,2000
-121.23810946771367,37.86116310821454,7,2000
-122.42670568307084,37.45510422016265,7,2000
-120.26464378907272,39.33211815301177,7,2000
-121.85929889248179,37.04635620040181,7,2000
-117.05919879200087,36.02986441441762,7,2000
-116.06690919139726,36.29071019018605,7,2000
-115.78186123024825,34.26041574992662,7,2000
-118.07300144627611,37.25879760540909,8,2000
-116.45952242090438,33.68225243250175,8,2000
-120.48515258920686,35.56733376047772,8,2000
-119.9231240620357,37.6352760446625,8,2000
-116.71498993325491,33.20358698830813,8,2000
-114.89175863458485,33.3084631249573,8,2000
-119.95808277425209,40.45079694393617,8,2000
-115.53446111302459,35.30110972129139,9,2000
-121.61189877525811,39.270268123705854,9,2000
-116.49179200141182,36.86349524419302,9,2000
-115.09344351275631,34.23621356454604,9,2000
-119.63000870575983,37.99293056195323,9,2000
-121.00684414074372,39.12774414313135,9,2000
-123.42975181051027,40.28138164627214,9,2000
-120.91541366263932,41.445775676248736,10,2000
-119.8720305595656,38.45546121589312,10,2000
-114.95629779559971,34.49168107689657,10,2000
-118.97386056877534,35.30110972129139,10,2000
-116.92743133826218,34.572355028165155,10,2000
-115.5452176398604,33.128291300457455,10,2000
-119.35302813973769,34.72025727215756,10,2000
-122.0529163755264,39.3132942310491,10,2000
-120.03606759381172,38.667902620900406,10,2000
-120.86163102846027,41.0827428955401,10,2000
-119.27235418846911,38.48504166469161,11,2000
-117.81484480221664,33.58275455927049,11,2000
-116.98659223585915,34.56697676474725,11,2000
-117.98694923158962,36.86887350761092,11,2000
-117.965436177918,34.997237838179714,11,2000
-117.94123399253742,34.709500745321755,11,2000
-123.54807360570419,40.028603265630565,11,2000
-120.85356363333341,36.376762404872544,11,2000
-121.63341182892974,40.69281879774193,11,2000
-115.61782419600213,32.77332591487567,11,2000
-120.69490486250518,39.92103799727245,12,2000
-119.96346103767,36.55693422937239,12,2000
-118.07837970969402,38.07091538151286,12,2000
-119.64614349601355,35.779775165485,12,2000
-118.49250599287276,34.397561467083214,12,2000
-121.80551625830273,39.59565306048915,12,2000
-119.9231240620357,37.030221410148094,12,2000
-121.02028979928848,40.485755656152556,12,2000
-121.65492488260136,39.74893356789946,12,2000
-120.07371543773706,36.11322749739516,12,2000
-120.35876339888607,40.4776882610257,1,2001
-122.85427762479435,38.57378301108705,1,2001
-121.43172695075828,38.48773079640056,1,2001
-120.87776581871398,40.22759901209308,1,2001
-120.85087450162445,35.430188043321124,1,2001
-115.33546536656208,34.932698677164844,1,2001
-121.3671877897434,39.13581153825821,1,2001
-119.54395649107335,34.631515925762116,1,2001
-121.03911372125116,38.87496576248978,1,2001
-116.76608343572501,35.618427262947826,1,2001
-120.88045495042293,36.79088868805129,2,2001
-122.37830131230969,37.374430268894066,2,2001
-116.1502722743748,34.13133742789688,2,2001
-123.58303231792058,40.007090211958946,2,2001
-118.77217569060386,35.29035319445558,2,2001
-120.81591578940807,41.05854071015952,2,2001
-115.33277623485313,33.11753477362164,2,2001
-117.13449447985155,34.69605508677699,2,2001
-116.70692253812805,34.17167440353117,2,2001
-119.36378466657351,35.00261610159762,2,2001
-122.80049499061529,39.504222582384756,3,2001
-123.21731040550299,40.4776882610257,3,2001
-117.70996866556747,35.906164355805785,3,2001
-118.86091703699931,36.481638541521704,3,2001
-116.56439855755355,32.60122148550269,3,2001
-117.4060967824558,33.44560884211389,3,2001
-121.87274455102654,40.773492749010515,3,2001
-115.43496323979333,35.34682496034359,3,2001
-122.67948406371241,40.53416002691371,3,2001
-115.76841557170349,35.083290052866204,3,2001
-121.15205725302717,41.27904951029366,4,2001
-119.89085448152827,40.25986859260051,4,2001
-122.19812948780985,39.151946328511926,4,2001
-120.59002872585602,37.441658561617885,4,2001
-121.27844644334796,38.342517684117105,4,2001
-121.3671877897434,37.23997368344642,4,2001
-117.82560132905245,36.61340599526039,4,2001
-117.24743801162758,33.80595249111358,4,2001
-116.3788484696358,33.13635869558431,4,2001
