x,y,month,year
-116.7445703820534,33.67418503737488,10,1999
-119.82362618880445,37.28837805420757,10,1999
-114.88100210774904,34.34377883290416,10,1999
-119.53588909594649,37.0409779369839,10,1999
-121.07138330175859,37.729395654475844,10,1999
-118.70763652958901,34.12058090106107,10,1999
-116.98121397244125,35.66683163370897,10,1999
-118.29351024641026,34.529328920821904,10,1999
-119.05453452004393,35.13976181875421,10,1999
-115.10151090788318,34.397561467083214,10,1999
-115.5747980886589,34.18512006207594,10,1999
-117.33080109460512,35.10211397482887,10,1999
-118.03266447064183,36.169699263283164,10,1999
-119.85858490102083,36.19121231695479,10,1999
-116.72036819667282,35.180098794388506,10,1999
-118.00039489013439,35.731370794723844,10,1999
-115.6205133277111,33.76023725206138,10,1999
-117.63198384600784,34.704122481903845,10,1999
-121.06869417004964,37.01946488331228,10,1999
-115.2655479421293,33.959232998523895,11,1999
-114.8379760004058,34.31150925239672,11,1999
-120.12480894020717,37.546534698267045,11,1999
-119.69992613019262,36.98719530280484,11,1999
-117.85518177785094,33.776372042315096,11,1999
-117.53517510448555,35.71254687276117,11,1999
-118.47637120261905,35.82817953624615,11,1999
-120.33187208179655,35.46514675553751,11,1999
-121.04718111637801,36.90921048324521,11,1999
-116.96776831389649,35.14514008217212,11,1999
-118.91201053946942,35.63187292149259,11,1999
-119.38529772024513,36.94148006375264,11,1999
-115.37849147390533,34.64227245259793,11,1999
-117.75568390461969,34.3357114377773,11,1999
-118.25317327077596,34.29806359385196,11,1999
-115.46723282030078,34.56159850132934,11,1999
-118.93890185655896,35.53775331167924,11,1999
-120.70297225763204,35.74212732155966,11,1999
-117.21785756282911,34.55622023791143,11,1999
-115.5963111423305,34.05335260833724,12,1999
-119.14058673473042,34.39218320366531,12,1999
-117.75299477291072,35.228503165149654,12,1999
-119.51706517398382,36.31222324385767,12,1999
-117.40340765074686,34.49437020860552,12,1999
-117.53248597277658,34.0157047644119,12,1999
-115.53446111302459,34.41369625733693,12,1999
-116.95970091876963,33.35686749571845,12,1999
-117.37920546536628,34.57773329158306,12,1999
-120.24581986711006,37.20232583952107,12,1999
-115.88404823518847,33.62846979832268,12,1999
-116.50792679166554,32.835175944181586,12,1999
-117.89014049006732,35.74750558497756,12,1999
-118.27737545615653,36.234238424298034,12,1999
-115.82219820588256,33.50745887141981,12,1999
-120.65187875516195,37.91494574239359,12,1999
