x,y,month,year
-119.15672161991836,35.344136013033676,10,1999
-117.63467307040848,33.57468734593562,10,1999
-114.59864336652747,34.841268382718575,10,1999
-118.82058015580398,35.54313175978938,10,1999
-118.44947997942172,34.77672922160862,11,1999
-118.00577324679075,34.48361386490088,11,1999
-116.22287892112811,34.99992715378056,11,1999
-115.36504590470824,34.17974198134149,11,1999
-114.34586498551346,34.42176383550384,12,1999
-117.58089043615018,34.90580754382854,12,1999
-120.46632876410796,36.73172797689781,12,1999
-118.00577324679075,34.84933577785732,12,1999
-118.3930082134505,34.55084215772376,1,2000
-116.5079268826971,33.265437198950394,1,2000
-117.8175340268867,34.3787377280972,1,2000
-117.9627471393841,35.61036005261226,1,2000
-118.67805617501949,35.67489921372222,2,2000
-120.52548966179208,36.33373648338639,2,2000
-120.35338523216552,36.6591214206491,2,2000
-117.7637513926284,33.99957015657618,2,2000
-117.7987101048963,34.505126918604205,3,2000
-118.90663237061726,37.58956099331768,3,2000
-114.60939989337913,33.51014818482566,3,2000
-114.90789351351269,34.10175716166695,3,2000
-116.94087708847641,36.371384327367196,4,2000
-114.75192387416362,34.85202490957023,4,2000
-118.12947330558484,36.694080132916994,4,2000
-116.55902038524249,35.20161203224918,4,2000
-115.63933733942557,34.20394416675772,5,2000
-114.97781093804848,35.107492422297156,5,2000
-115.5909329685931,33.399893784596145,5,2000
-120.10060685115151,37.07324770443801,5,2000
-118.37149515974718,35.82280145793254,6,2000
-120.05220248031905,35.37909472530157,6,2000
-114.55292812740791,33.81939833181088,6,2000
-119.69992622592719,36.92265632851477,6,2000
-118.65116485789034,36.35524953708971,7,2000
-118.44141258428297,36.32029082482181,7,2000
-117.98157106137451,37.299134768322865,7,2000
-119.6300088013914,37.52233270049481,7,2000
-114.59326510310164,34.42445296721675,8,2000
-117.7287926803605,36.61340618152955,8,2000
-117.77181878776715,33.80864180495922,8,2000
-115.9889244621045,35.62918397460267,8,2000
-119.72681754305634,36.07289070723364,9,2000
-116.69078783917533,34.08293323967655,9,2000
-114.65780426421159,34.475546469762136,9,2000
-117.39802947967196,36.694080132916994,9,2000
-114.86486740610606,34.12595934708319,10,2000
-119.42563479120986,36.696769264629914,10,2000
-119.09756072223423,36.946858513931005,11,2000
-118.81251276066524,35.430188227846955,11,2000
-120.61423100831828,36.9092106699502,12,2000
-119.09756072223423,35.018751075770965,12,2000
-115.75765913479383,33.43754162857695,1,2001
-118.40107560858925,37.17274557781586,1,2001
-120.54162445206957,36.4063430396351,2,2001
-115.71194389567427,35.252705534794565,2,2001
-118.00846237850367,35.769018823674244,3,2001
-115.44303072438277,33.001902291084726,3,2001
-114.85142174754148,32.89702615428104,4,2001
-119.9177458946733,37.48737398822691,4,2001
-117.93316669054204,34.419074703790926,5,2001
-120.84280720391605,36.651054025510355,5,2001
-115.17142842137837,34.85471404128315,6,2001
-119.611184879401,36.755930162314044,6,2001
-118.2666190229435,34.83857925100566,7,2001
-115.69043084197095,33.48325686769651,7,2001
-118.69956922872281,35.01606194405805,8,2001
-120.37220915415593,36.52735396671627,8,2001
-116.87633792736645,34.80093140702485,9,2001
-117.43836645536568,37.156610787538376,9,2001
-117.62660567526973,36.737106240323634,10,2001
-118.37149515974718,35.97877109728161,10,2001
-116.3465789799222,34.80362053873777,10,2001
-120.04682421689321,36.449369147041736,10,2001
-117.93316669054204,35.457079544976104,11,2001
-120.46632876410796,35.798599272516306,11,2001
-117.68576657295387,36.20196902945356,11,2001
-119.11907377593755,36.105160287788614,11,2001
-116.59397909751038,35.04564239290011,12,2001
-119.80211323101796,36.94954764564392,12,2001
-116.88709445421811,33.08526537418509,12,2001
-115.88673745701374,34.31688769870016,12,2001
-119.86127412870208,37.108206416705904,1,2002
-119.44983697662609,35.11287068572299,1,2002
-119.31538039098034,36.6591214206491,1,2002
-118.58393656506748,36.742484503749466,1,2002
-117.70459049494427,33.975367971159955,2,2002
-119.82362628472127,35.93305585816206,2,2002
-118.38494081831176,36.20465816116647,2,2002
-117.54324259216938,33.475189472557766,2,2002
-116.45952251186463,35.38985125215323,3,2002
-116.33044418964471,35.01606194405805,3,2002
-119.28579994213828,34.488992128326714,3,2002
-116.2927963456639,35.857760170200436,3,2002
-115.46723290979901,33.12560234987882,4,2002
-119.71875014791759,35.505483915808576,4,2002
-119.53588919143937,35.61304918432518,4,2002
-118.33115818405346,35.73406011140635,4,2002
-119.82631541643418,36.1024711560757,5,2002
-119.45521524005193,36.35256040537679,5,2002
-119.5574022451427,35.01606194405805,5,2002
-115.46185464637318,34.41100730865218,5,2002
-118.96310413658848,36.062134180381975,6,2002
-117.6938339680926,34.13133761050902,6,2002
-115.4833677000765,34.13940500564777,6,2002
-118.44141258428297,34.52663997230752,6,2002
-116.26052676510892,34.93807712438351,7,2002
-119.95808287036702,35.58346873548311,7,2002
-120.20010472452937,36.820469323424,7,2002
-119.36647389352572,35.693723135712624,7,2002
-118.02728630049407,34.289996381571,8,2002
-119.80749149444378,35.61573831603809,8,2002
-117.41954253337528,36.22079295144396,8,2002
-120.09253945601277,35.36833819844991,8,2002
-118.03804282734573,35.50010565238274,9,2002
-119.26966515186079,36.28802124426684,9,2002
-118.05417761762322,35.51892957437315,9,2002
-116.19329847228605,35.08060110516801,9,2002
-119.53051092801354,36.01372980954951,10,2002
-114.61208902509205,34.166296322776915,10,2002
-118.47368216483795,34.25772680101603,10,2002
-119.06260200996634,34.74445964105364,10,2002
-116.1475832331665,34.25503766930311,10,2002
-117.98963845651326,36.70483665976866,10,2002
-119.42563479120986,36.41978869819967,10,2002
-118.85016060464605,35.817423194506716,10,2002
-117.7099687583701,34.47016820633631,10,2002
-115.83026569104253,35.02412933919679,10,2002
-115.48605683178941,34.86815969984772,11,2002
-118.6968800970099,34.8627814364219,11,2002
-115.12033491883298,32.767947832061125,11,2002
-119.73219580648217,37.20770429008376,11,2002
-120.40985699813675,35.900786277607075,11,2002
-117.28777507944245,33.48325686769651,11,2002
-117.29046421115537,34.11789195194444,11,2002
-119.35033910324823,36.858117167404814,11,2002
-115.40807201211487,35.38178385701448,11,2002
-116.52137254126168,34.74714877276655,11,2002
-116.29010721395099,33.77368309269133,12,2002
-117.1721424157871,33.429474233438214,12,2002
-120.77288977938026,36.62685184009412,12,2002
-116.25245936997018,33.98343536629869,12,2002
-116.08573320376945,32.74912391007072,12,2002
-115.33815458757908,35.46514694011485,12,2002
-115.4645437780861,33.41871770658655,12,2002
-119.63807619653014,36.651054025510355,12,2002
-114.65780426421159,33.693009141303875,12,2002
-116.95432274704099,35.137072871139225,12,2002
-116.91129663963436,34.78479661674736,1,2003
-118.4279669257184,37.13509773383505,1,2003
-117.51366214332731,35.699101399138456,1,2003
-115.95934401326245,35.4382556229857,1,2003
-117.06188801555759,35.10480329058424,1,2003
-117.86862752943209,34.89505101697687,1,2003
-117.19096633777751,34.13671587393485,1,2003
-120.16245688054856,36.331047351673476,1,2003
-116.66658565375909,35.89809714589416,1,2003
-118.07837980303945,35.916921067884566,1,2003
-119.7026153576401,36.9092106699502,2,2003
-116.16909628686982,35.76364056024841,2,2003
-119.38529781551614,35.12900547600048,2,2003
-120.15976774883565,36.39558651278343,2,2003
-116.08035494034363,35.91154280445874,2,2003
-119.52513266458772,35.56195568177979,2,2003
-117.68845570466678,33.76561569755258,2,2003
-117.62929480698266,34.445966020920075,2,2003
-115.31664153387577,34.68260961165659,2,2003
-117.33080118684909,36.96568243592141,2,2003
-116.69347697088824,34.10175716166695,3,2003
-119.82900454814711,36.29339950769266,3,2003
-116.72574655144322,33.99957015657618,3,2003
-117.51904040675313,33.61771345334226,3,2003
-119.48748482060691,37.57611533475311,3,2003
-115.4645437780861,33.46174381399319,3,2003
-120.20548298795521,36.64298663037161,3,2003
-117.59971435814059,33.754859170700925,3,2003
-118.32846905234055,36.16969944889858,3,2003
-117.1694532840742,33.54779602880647,3,2003
-116.70692262945282,35.2769077202108,4,2003
-115.32470892901452,34.21470069360939,4,2003
-115.15798276281379,35.077911973455095,4,2003
-115.43496332924403,34.92194233410603,4,2003
-120.20279385624228,37.328715217164934,4,2003
-117.96812540280993,36.07289070723364,4,2003
-117.23668157689707,33.39451552117032,4,2003
-120.18128080253896,36.11322768292736,4,2003
-115.593622100306,35.76632969196133,4,2003
-114.63360207879536,34.8627814364219,4,2003
-118.59469309191913,36.567690942409996,5,2003
-116.10724625747277,34.08024410796364,5,2003
-120.55238097892124,36.20465816116647,5,2003
-115.10957839198132,34.99992715378056,5,2003
-117.15062936208379,35.255394666507485,5,2003
-119.12445203936338,36.05406678524323,5,2003
-117.61316001670517,33.854357044078775,5,2003
-120.40985699813675,36.93879111879226,5,2003
-116.89785098106978,36.11591681464028,5,2003
-115.92707443270747,35.061777183177604,5,2003
-117.43029906022694,34.077554976250724,6,2003
-118.59200396020621,35.37909472530157,6,2003
-118.95234760973682,36.6402974986587,6,2003
-115.27361542646914,35.18816637368461,6,2003
-120.32649391503638,36.180455975750235,6,2003
-118.17787767641731,35.62918397460267,6,2003
-116.5052377509842,33.98074623458578,6,2003
-118.60544961877079,37.433591353968616,6,2003
-115.84908961303293,35.919610199597486,6,2003
-115.78186132021006,33.48325686769651,6,2003
-115.63933733942557,35.58615786719602,7,2003
-116.67734218061075,33.83015485866254,7,2003
-118.2854429449339,34.4513442843459,7,2003
-117.54055346045645,33.99419189315036,7,2003
-118.31502339377597,36.989884621337644,7,2003
-118.51939740395751,35.72868184798052,7,2003
-116.62624867806537,33.70107653644262,7,2003
-118.92007802918184,34.92194233410603,7,2003
-117.11298151810297,34.712190060498656,7,2003
-116.39498335075467,34.08562237138946,7,2003
-117.51904040675313,35.607670920899345,8,2003
-115.32201979730159,33.779061356117154,8,2003
-117.33617945027491,34.402939913513435,8,2003
-118.7157040190003,34.96496844151267,8,2003
-116.24170284311852,35.88196235561667,8,2003
-118.43065605743132,35.08060110516801,8,2003
-119.33420431297075,35.51086217923441,8,2003
-116.52943993640042,34.90580754382854,8,2003
-114.41309327833633,34.49437039175254,8,2003
-118.30964513035013,37.64334362757599,8,2003
-118.30964513035013,35.00530541720639,9,2003
-117.24474897203581,35.48397086210525,9,2003
-118.52746479909625,34.975724968364325,9,2003
-118.67805617501949,35.397918647291974,9,2003
-115.15529363110088,33.51014818482566,9,2003
-119.7563979918984,37.223839080361245,9,2003
-119.89085457754415,37.14585426068671,9,2003
