x,y,month,year
-117.26895115745204,34.94345538780935,10,1999
-120.84818546734188,37.46855006623651,10,1999
-117.43029906022694,34.76328356304404,10,1999
-119.0034411122822,36.80433453314651,10,1999
-119.7214392796305,34.98110323179016,10,1999
-117.98694932480034,34.94076625609643,10,1999
-116.91129663963434,33.74410264384927,10,1999
-118.70225836043572,34.886983621838134,10,1999
-118.91738889746892,34.21470069360939,10,1999
-117.5835795678631,35.4194317009953,10,1999
-117.79871010489629,35.41136430585655,10,1999
-117.18020981092585,34.419074703790926,10,1999
-120.84818546734188,37.949904642848296,10,1999
-115.27630455818205,33.77906135611716,10,1999
-120.52817879350499,37.60031752016935,10,1999
-117.01348364472511,34.741770509340725,10,1999
-118.51401914053167,35.49472738895692,10,1999
-119.78060017731462,35.34951427645951,10,1999
-118.94159108288515,36.46819306903214,10,1999
-121.03373555553301,38.18654823358481,10,1999
-120.47708529095961,36.844671508840236,10,1999
-116.74457047343363,34.2173898253223,10,1999
-119.92043502638622,34.8627814364219,10,1999
-116.85751400537605,34.354535542680964,10,1999
-118.1429189641494,35.4732143352536,10,1999
-116.42187466788383,33.24392414524708,10,1999
-118.92545629260766,35.064466314890524,10,1999
-121.00146597497803,38.0413351210874,10,1999
-119.50899787431021,35.919610199597486,10,1999
-121.18432693145625,38.23226347270437,10,1999
-118.91738889746892,35.70447966256429,10,1999
-121.07676166293965,36.962993304208496,11,1999
-119.7214392796305,35.31993382761745,11,1999
-118.86898452663645,34.327644225551815,11,1999
-115.69580910539678,34.88967275355105,11,1999
-116.67196391718491,34.548153026010844,11,1999
-119.51437613773605,35.2043011639621,11,1999
-117.39265121624612,34.903118412115624,11,1999
-118.79368883867484,35.699101399138456,11,1999
-118.14560809586233,35.94381238501372,11,1999
-119.59236095741058,34.935387992670606,11,1999
-121.16550300946584,37.74821976437967,11,1999
-117.42223166508819,35.49472738895692,11,1999
-119.35571736667407,34.76059443133113,11,1999
-119.12714117107629,35.86582756533919,11,1999
-118.41989953057966,35.709857925990114,11,1999
-118.44947997942171,35.74750576997093,11,1999
-121.10903124349463,37.74284150095384,11,1999
-117.59971435814059,35.255394666507485,11,1999
-118.40914300372799,34.26579419615477,11,1999
-119.78060017731462,36.94416938221809,11,1999
-117.7476166023509,35.45439041326319,11,1999
-117.13449457180629,33.722589590145944,11,1999
-114.90251525008686,34.15553979592526,11,1999
-117.30928813314577,33.816709200097975,11,1999
-117.78795357804464,35.32262295933036,11,1999
-117.45181211393026,34.46478994291048,11,1999
-116.80373137111775,32.76794783206113,11,1999
-117.98157106137451,35.01337281234514,11,1999
-118.58662569678037,35.71792532112886,11,1999
-119.31000212755451,36.66181055236202,11,1999
-116.72036828801738,34.287307249858095,11,1999
-119.10831724908589,35.87389496047793,12,1999
-119.97690679235743,36.32029082482182,12,1999
-121.06062687266216,36.68870186949117,12,1999
-118.16981028127856,35.77170795538716,12,1999
-117.96543627109702,34.346468147542225,12,1999
-117.40071861138487,35.725992716267605,12,1999
-115.45109811952152,33.97805710287287,12,1999
-116.62087041463953,32.961565315391006,12,1999
-119.52244353287479,34.84664664614441,12,1999
-117.0834010692609,32.79483914919028,12,1999
-116.28203981881224,34.69336613850825,12,1999
-119.12176290765046,35.769018823674244,12,1999
-120.20010472452937,36.57306920583582,12,1999
-118.76410838983277,34.17974198134149,12,1999
-118.68881270187114,36.06213418038198,12,1999
-115.8248874276167,34.212011561896475,12,1999
-119.42025652778402,37.022154201892626,12,1999
-119.84513933842459,36.00835154612368,12,1999
-119.19705859561208,36.73710624032364,12,1999
-116.43800945816132,33.85435704407878,12,1999
-117.33886858198782,35.28228598363663,12,1999
-118.8232692875169,34.20394416675773,12,1999
-120.27808954420391,35.212368559100845,12,1999
-120.45557223725629,35.83624711649712,12,1999
-115.2521023727658,34.12864847879611,12,1999
-118.89587584376561,35.65607529173182,12,1999
-119.83707194328585,36.860806299117726,12,1999
-117.39534034795905,33.738724380423434,12,1999
-119.12714117107629,36.121295078066105,12,1999
-120.66801364257657,35.93843412158789,12,1999
-118.39569734516341,33.738724380423434,12,1999
-119.72681754305633,35.403296910717806,1,2000
-118.38494081831176,35.71792532112886,1,2000
-119.83976107499876,36.417099566486755,1,2000
-120.86700938933228,36.78282147944319,1,2000
-119.53588919143937,34.564287816288335,1,2000
-118.5543561162254,35.02950760262263,1,2000
-119.11638464422462,34.50781605031712,1,2000
-118.11871677873317,36.2638190588506,1,2000
-120.5846505594762,35.80935579936797,1,2000
-116.15565062830524,33.547796028806474,1,2000
-120.25657649050058,36.18852337088898,1,2000
-120.41523526156257,37.59762838845643,1,2000
-116.94087708847641,34.580422606565826,1,2000
-118.9846171902918,34.10175716166696,1,2000
-119.68916969907552,36.73172797689781,1,2000
-118.81789102409107,35.40867517414364,1,2000
-119.60849574768807,36.61340618152955,1,2000
-121.09289645321714,36.933412855366434,1,2000
-120.73524193539944,37.93645898428372,1,2000
-118.68881270187114,34.225457220461045,1,2000
-118.38225168659883,35.52968610122481,1,2000
-115.19294147508168,33.71990045843303,1,2000
-118.59200396020621,34.20125503504481,1,2000
-118.09182546160402,35.79322100909048,1,2000
-115.878670061875,33.66342869246182,1,2000
-119.48210655718107,35.67758834543514,1,2000
-118.31771252548889,36.24768426857311,1,2000
-116.41380727274507,34.682609611656595,1,2000
-119.08142593195673,34.73101398248907,1,2000
-120.59271795461495,37.82082632062838,1,2000
-120.52280053007917,37.89612200858999,1,2000
-117.38458382110738,34.876227094986476,2,2000
-117.45450124564317,35.25270553479457,2,2000
-115.69849823710969,34.30344204013558,2,2000
-119.80480236273087,36.46550393731923,2,2000
-118.58124743335455,35.298420773914124,2,2000
-119.72412841134341,37.183502104667525,2,2000
-116.36271377019969,34.11251368851862,2,2000
-117.05382062041885,32.6899630123866,2,2000
-117.7664405243413,34.903118412115624,2,2000
-120.5120440032275,37.54384575419813,2,2000
-119.25621949329621,36.45743654218048,2,2000
-118.8232692875169,36.1024711560757,2,2000
-118.68343443844532,34.034528868844085,2,2000
-116.36809203362552,34.1447832690736,2,2000
-119.87740891897957,35.110181554010076,2,2000
-115.86791353502333,34.20125503504481,2,2000
-117.86056013429334,33.695698273016795,2,2000
-115.79530697877463,33.814020068385055,2,2000
-120.63036579859576,36.71828231833323,2,2000
-119.58698269398475,36.40903217134801,2,2000
-117.19365546949042,32.87551310057773,2,2000
-118.10796025188151,35.817423194506716,2,2000
-119.35571736667407,36.400964776209264,2,2000
-118.39031908173759,35.39254038386615,2,2000
-117.7476166023509,35.33606861789494,2,2000
-116.542885594965,35.09942502715842,2,2000
-119.3449608398224,36.686012737778256,2,2000
-117.02155103986387,34.7901748801732,2,2000
-119.24277383473164,34.74714877276655,2,2000
-116.87633792736645,34.255037669303114,2,2000
-118.79099970696191,34.61000305540789,2,2000
-120.92885941872933,36.65105402551036,3,2000
-118.88243018520103,34.741770509340725,3,2000
-119.64076532824305,34.919253202393115,3,2000
-118.37956255488592,36.226171214869794,3,2000
-119.37185215695155,35.06984457831635,3,2000
-118.12140591044609,35.57002307691854,3,2000
-118.47637129655087,36.417099566486755,3,2000
-117.91703190026455,35.69103400399971,3,2000
-119.17016727848294,36.855428035691894,3,2000
-119.37723042037739,35.57809047205728,3,2000
-118.30695599863722,35.90078627760708,3,2000
-117.41685340166237,34.27386159129352,3,2000
-120.85087459905479,37.19425863151918,3,2000
-121.45055097103483,37.680991471556794,3,2000
-121.00146597497803,37.301823900035785,3,2000
-119.65421098680763,35.626494842889755,3,2000
-117.04306409356718,33.668806955887646,3,2000
-118.48174955997669,34.488992128326714,3,2000
-117.35769250397823,35.85238190677461,3,2000
-117.16676415236127,33.08795450589801,3,2000
-120.49590921295001,36.476260464170885,3,2000
-121.06869426780091,36.72097145004615,3,2000
-118.95772587316264,34.89505101697688,3,2000
-116.69616610260115,35.50279478409566,3,2000
-118.93352368774642,34.08293323967656,3,2000
-119.50899787431021,34.827822724154004,3,2000
-116.08304407205654,33.81939833181089,3,2000
-116.74994873685945,34.23083548388688,3,2000
-119.26428688843495,34.89774014868979,3,2000
-117.47332516763358,33.682252614452224,3,2000
-119.88009805069248,36.6053387863908,3,2000
-119.09487159052131,36.61609531324246,4,2000
-118.79637797038775,34.919253202393115,4,2000
-120.72448540854779,37.88536548173833,4,2000
-120.10867424629026,36.1912125026019,4,2000
